column,Flag_6,Flag_7,Flag_8,Flag_9,Flag_10,Flag_11,Flag_12,Flag_13,Flag_14,Flag_15,Flag_16,Flag_17
CREDIT_6_WEEKS_0,-0.1618405970477968,-0.1592878272926124,-0.1657648548675312,-0.1657298168512836,-0.1625713899581045,-0.1578262414719971,-0.1507035133119434,-0.1466140762727559,-0.139025843039698,-0.1334047441473999,-0.1263721137434116,-0.1254360981665106
CREDIT_6_WEEKS_1,0.1618405970477968,0.1592878272926124,0.1657648548675312,0.1657298168512836,0.1625713899581045,0.1578262414719971,0.1507035133119434,0.1466140762727559,0.139025843039698,0.1334047441473999,0.1263721137434116,0.1254360981665106
CREDIT_6_WEEKS_2,0.2080607459093116,0.2178563741659701,0.2217005450914242,0.2271614701951617,0.2214552789776908,0.2099828313720386,0.2026899185616393,0.1987055955711947,0.1896207385012739,0.1913576230209777,0.1879689463067428,0.1912475035413423
CREDIT_6_WEEKS_3,0.2080607459093116,0.2178563741659701,0.2217005450914242,0.2271614701951617,0.2214552789776908,0.2099828313720386,0.2026899185616393,0.1987055955711947,0.1896207385012739,0.1913576230209777,0.1879689463067428,0.1912475035413423
