column,Flag_6,Flag_7,Flag_8,Flag_9,Flag_10,Flag_11,Flag_12,Flag_13,Flag_14,Flag_15,Flag_16,Flag_17
DIFF_VST_6_0,-0.0980063368755099,-0.0997832648423539,-0.1025412572641315,-0.1087079481237142,-0.1054744397671473,-0.1043632341090082,-0.1030468057842759,-0.1046785762552369,-0.1050289564177132,-0.1038626910197564,-0.102671398467337,-0.1030017569062432
DIFF_VST_6_1,0.0980063368755099,0.0997832648423539,0.1025412572641315,0.1087079481237142,0.1054744397671473,0.1043632341090082,0.1030468057842759,0.1046785762552369,0.1050289564177132,0.1038626910197564,0.102671398467337,0.1030017569062432
DIFF_VST_6_2,0.2013885065295846,0.205583057617515,0.2079856644459238,0.2103031789491598,0.2066141763813738,0.2040263686099417,0.2031854562199987,0.202059234269182,0.2008479199931926,0.1964631625313465,0.1949214898164508,0.1917730737850567
DIFF_VST_6_3,0.2778064199656627,0.2778164308274478,0.2834425351506384,0.281680623476472,0.2813752921920283,0.2864958479950746,0.2862906253284814,0.2818157701105699,0.2789626745018344,0.27231546227657,0.269417317789802,0.2667844611403372
