column,Flag_6,Flag_7,Flag_8,Flag_9,Flag_10,Flag_11,Flag_12,Flag_13,Flag_14,Flag_15,Flag_16,Flag_17
GROUP_LESSONS_6_WEEKS_0,-0.0534680127938813,-0.0420406140662618,-0.030918546623086,-0.0107716872806995,0.0013664826336575,0.0071177227291611,0.0114824584674371,0.0232001721868227,0.032830621224028,0.0364695694828889,0.0364695694828889,0.0418554131232387
GROUP_LESSONS_6_WEEKS_1,0.0534680127938813,0.0420406140662618,0.030918546623086,0.0107716872806995,-0.0013664826336575,-0.0071177227291611,-0.0114824584674371,-0.0232001721868227,-0.032830621224028,-0.0364695694828889,-0.0364695694828889,-0.0418554131232387
GROUP_LESSONS_6_WEEKS_2,0.0847419450103362,0.0755920173388126,0.061141338352112,0.0354634778734927,0.0250071327390218,0.0176641656196973,0.0115325127763623,-0.001381498926335,-0.0140602553770841,-0.0212780867240956,-0.0209377174234043,-0.0290565263310692
GROUP_LESSONS_6_WEEKS_3,0.1782934483915048,0.1639829214697947,0.1453126642407011,0.1148846498450819,0.0996931670862886,0.0886611973991781,0.0755820064770275,0.0548244845657538,0.0354034127027825,0.0263585990800018,0.021263070431418,0.0097655956713033
